728 Er148[2913.200]       1000681481 1 100 Ion  204 1.37778e+02 0.00000e+00 0 0 0 -1 0 0
729 Er149                 1000681490 1 100 Ion  204 1.38704e+02 0.00000e+00 0 0 0 -1 0 0
730 Er149[3242.700]       1000681499 1 100 Ion  204 1.38708e+02 0.00000e+00 0 0 0 -1 0 0
731 Er149[741.800]        1000681491 1 100 Ion  204 1.38705e+02 0.00000e+00 0 0 0 -1 0 0
732 Er150                 1000681500 1 100 Ion  204 1.39632e+02 0.00000e+00 0 0 0 -1 0 0
733 Er150[2796.500]       1000681501 1 100 Ion  204 1.39635e+02 0.00000e+00 0 0 0 -1 0 0
734 Er150[7371.900]       1000681509 1 100 Ion  204 1.39639e+02 0.00000e+00 0 0 0 -1 0 0
735 Er150[9508.600]       1000681509 1 100 Ion  204 1.39641e+02 0.00000e+00 0 0 0 -1 0 0
736 Er151                 1000681510 1 100 Ion  204 1.40563e+02 0.00000e+00 0 0 0 -1 0 0
737 Er151[2586.000]       1000681511 1 100 Ion  204 1.40566e+02 0.00000e+00 0 0 0 -1 0 0
738 Er151[9995.654]       1000681519 1 100 Ion  204 1.40573e+02 0.00000e+00 0 0 0 -1 0 0
739 Er152                 1000681520 1 100 Ion  204 1.41492e+02 0.00000e+00 0 0 0 -1 0 0
740 Er152[2163.718]       1000681529 1 100 Ion  204 1.41494e+02 0.00000e+00 0 0 0 -1 0 0
741 Er152[4519.300]       1000681529 1 100 Ion  204 1.41497e+02 0.00000e+00 0 0 0 -1 0 0
742 Er152[4685.000]       1000681529 1 100 Ion  204 1.41497e+02 0.00000e+00 0 0 0 -1 0 0
743 Er152[9711.800]       1000681529 1 100 Ion  204 1.41502e+02 0.00000e+00 0 0 0 -1 0 0
744 Er153                 1000681530 1 100 Ion  204 1.42424e+02 0.00000e+00 0 0 0 -1 0 0
745 Er153[2798.200]       1000681539 1 100 Ion  204 1.42427e+02 0.00000e+00 0 0 0 -1 0 0
746 Er153[2992.700]       1000681539 1 100 Ion  204 1.42427e+02 0.00000e+00 0 0 0 -1 0 0
747 Er153[5248.100]       1000681539 1 100 Ion  204 1.42429e+02 0.00000e+00 0 0 0 -1 0 0
748 Er153[5574.409]       1000681539 1 100 Ion  204 1.42429e+02 0.00000e+00 0 0 0 -1 0 0
749 Er154                 1000681540 1 100 Ion  204 1.43353e+02 0.00000e+00 0 0 0 -1 0 0
750 Er154[3025.000]       1000681549 1 100 Ion  204 1.43356e+02 0.00000e+00 0 0 0 -1 0 0
751 Er155                 1000681550 1 100 Ion  204 1.44285e+02 0.00000e+00 0 0 0 -1 0 0
752 Er155[5012.400]       1000681559 1 100 Ion  204 1.44290e+02 0.00000e+00 0 0 0 -1 0 0
753 Er155[563.220]        1000681559 1 100 Ion  204 1.44286e+02 0.00000e+00 0 0 0 -1 0 0
754 Er156                 1000681560 1 100 Ion  204 1.45214e+02 0.00000e+00 0 0 0 -1 0 0
755 Er157                 1000681570 1 100 Ion  204 1.46147e+02 0.00000e+00 0 0 0 -1 0 0
756 Er157[10.300]         1000681579 1 100 Ion  204 1.46147e+02 0.00000e+00 0 0 0 -1 0 0
757 Er157[155.400]        1000681571 1 100 Ion  204 1.46147e+02 0.00000e+00 0 0 0 -1 0 0
758 Er157[36.170]         1000681579 1 100 Ion  204 1.46147e+02 0.00000e+00 0 0 0 -1 0 0
759 Er158                 1000681580 1 100 Ion  204 1.47076e+02 0.00000e+00 0 0 0 -1 0 0
760 Er159                 1000681590 1 100 Ion  204 1.48009e+02 0.00000e+00 0 0 0 -1 0 0
761 Er159[182.602]        1000681599 1 100 Ion  204 1.48009e+02 0.00000e+00 0 0 0 -1 0 0
762 Er160                 1000681600 1 100 Ion  204 1.48939e+02 0.00000e+00 0 0 0 -1 0 0
763 Er160[125.800]        1000681609 1 100 Ion  204 1.48939e+02 0.00000e+00 0 0 0 -1 0 0
764 Er161                 1000681610 1 100 Ion  204 1.49871e+02 0.00000e+00 0 0 0 -1 0 0
765 Er161[267.450]        1000681619 1 100 Ion  204 1.49871e+02 0.00000e+00 0 0 0 -1 0 0
766 Er161[396.440]        1000681611 1 100 Ion  204 1.49871e+02 0.00000e+00 0 0 0 -1 0 0
767 Er162                 1000681620 1 100 Ion  204 1.50801e+02 0.00000e+00 0 0 0 -1 0 0
768 Er162[102.040]        1000681629 1 100 Ion  204 1.50801e+02 0.00000e+00 0 0 0 -1 0 0
769 Er163                 1000681630 1 100 Ion  204 1.51734e+02 0.00000e+00 0 0 0 -1 0 0
770 Er163[445.500]        1000681639 1 100 Ion  204 1.51734e+02 0.00000e+00 0 0 0 -1 0 0
771 Er163[69.230]         1000681639 1 100 Ion  204 1.51734e+02 0.00000e+00 0 0 0 -1 0 0
772 Er164                 1000681640 1 100 Ion  204 1.52665e+02 0.00000e+00 0 0 0 -1 0 0
773 Er164[3376.100]       1000681649 1 100 Ion  204 1.52668e+02 0.00000e+00 0 0 0 -1 0 0
774 Er164[91.380]         1000681649 1 100 Ion  204 1.52665e+02 0.00000e+00 0 0 0 -1 0 0
775 Er165                 1000681650 1 100 Ion  204 1.53598e+02 0.00000e+00 0 0 0 -1 0 0
776 Er165[47.159]         1000681659 1 100 Ion  204 1.53598e+02 0.00000e+00 0 0 0 -1 0 0
777 Er165[77.260]         1000681659 1 100 Ion  204 1.53598e+02 0.00000e+00 0 0 0 -1 0 0
778 Er166                 1000681660 1 100 Ion  204 1.54529e+02 0.00000e+00 0 0 0 -1 0 0
779 Er166[80.578]         1000681669 1 100 Ion  204 1.54529e+02 0.00000e+00 0 0 0 -1 0 0
780 Er167                 1000681670 1 100 Ion  204 1.55462e+02 0.00000e+00 0 0 0 -1 0 0
781 Er167[207.801]        1000681671 1 100 Ion  204 1.55462e+02 0.00000e+00 0 0 0 -1 0 0
782 Er168                 1000681680 1 100 Ion  204 1.56394e+02 0.00000e+00 0 0 0 -1 0 0
783 Er168[79.804]         1000681689 1 100 Ion  204 1.56394e+02 0.00000e+00 0 0 0 -1 0 0
784 Er169                 1000681690 1 100 Ion  204 1.57327e+02 0.00000e+00 0 0 0 -1 0 0
785 Er169[243.690]        1000681699 1 100 Ion  204 1.57327e+02 0.00000e+00 0 0 0 -1 0 0
786 Er170                 1000681700 1 100 Ion  204 1.58259e+02 0.00000e+00 0 0 0 -1 0 0
787 Er170[78.599]         1000681709 1 100 Ion  204 1.58260e+02 0.00000e+00 0 0 0 -1 0 0
788 Er171                 1000681710 1 100 Ion  204 1.59193e+02 0.00000e+00 0 0 0 -1 0 0
789 Er172                 1000681720 1 100 Ion  204 1.60126e+02 0.00000e+00 0 0 0 -1 0 0
790 Er173                 1000681730 1 100 Ion  204 1.61060e+02 0.00000e+00 0 0 0 -1 0 0
791 Er176                 1000681760 1 100 Ion  204 1.63862e+02 0.00000e+00 0 0 0 -1 0 0
792 Eu136                 1000631360 1 100 Ion  189 1.26595e+02 0.00000e+00 0 0 0 -1 0 0
793 Eu137                 1000631370 1 100 Ion  189 1.27523e+02 0.00000e+00 0 0 0 -1 0 0
794 Eu138                 1000631380 1 100 Ion  189 1.28453e+02 0.00000e+00 0 0 0 -1 0 0
795 Eu139                 1000631390 1 100 Ion  189 1.29380e+02 0.00000e+00 0 0 0 -1 0 0
796 Eu140                 1000631400 1 100 Ion  189 1.30310e+02 0.00000e+00 0 0 0 -1 0 0
797 Eu140[459.500X]       1000631409 1 100 Ion  189 1.30311e+02 0.00000e+00 0 0 0 -1 0 0
798 Eu141                 1000631410 1 100 Ion  189 1.31239e+02 0.00000e+00 0 0 0 -1 0 0
799 Eu141[96.450]         1000631411 1 100 Ion  189 1.31239e+02 0.00000e+00 0 0 0 -1 0 0
800 Eu142                 1000631420 1 100 Ion  189 1.32169e+02 0.00000e+00 0 0 0 -1 0 0
801 Eu143                 1000631430 1 100 Ion  189 1.33098e+02 0.00000e+00 0 0 0 -1 0 0
802 Eu143[2473.880]       1000631439 1 100 Ion  189 1.33100e+02 0.00000e+00 0 0 0 -1 0 0
803 Eu143[389.510]        1000631431 1 100 Ion  189 1.33098e+02 0.00000e+00 0 0 0 -1 0 0
804 Eu144                 1000631440 1 100 Ion  189 1.34028e+02 0.00000e+00 0 0 0 -1 0 0
805 Eu144[1127.600]       1000631449 1 100 Ion  189 1.34029e+02 0.00000e+00 0 0 0 -1 0 0
806 Eu144[926.000]        1000631449 1 100 Ion  189 1.34029e+02 0.00000e+00 0 0 0 -1 0 0
807 Eu145                 1000631450 1 100 Ion  189 1.34957e+02 0.00000e+00 0 0 0 -1 0 0
808 Eu145[2836.400]       1000631459 1 100 Ion  189 1.34960e+02 0.00000e+00 0 0 0 -1 0 0
809 Eu145[716.000]        1000631459 1 100 Ion  189 1.34957e+02 0.00000e+00 0 0 0 -1 0 0
810 Eu145[8527.700]       1000631459 1 100 Ion  189 1.34965e+02 0.00000e+00 0 0 0 -1 0 0
811 Eu146                 1000631460 1 100 Ion  189 1.35889e+02 0.00000e+00 0 0 0 -1 0 0
812 Eu146[1734.858]       1000631469 1 100 Ion  189 1.35891e+02 0.00000e+00 0 0 0 -1 0 0
813 Eu146[1768.660]       1000631469 1 100 Ion  189 1.35891e+02 0.00000e+00 0 0 0 -1 0 0
814 Eu146[666.370]        1000631461 1 100 Ion  189 1.35890e+02 0.00000e+00 0 0 0 -1 0 0
815 Eu147                 1000631470 1 100 Ion  189 1.36820e+02 0.00000e+00 0 0 0 -1 0 0
816 Eu147[625.270]        1000631479 1 100 Ion  189 1.36821e+02 0.00000e+00 0 0 0 -1 0 0
817 Eu148                 1000631480 1 100 Ion  189 1.37753e+02 0.00000e+00 0 0 0 -1 0 0
818 Eu148[720.400]        1000631489 1 100 Ion  189 1.37754e+02 0.00000e+00 0 0 0 -1 0 0
819 Eu149                 1000631490 1 100 Ion  189 1.38684e+02 0.00000e+00 0 0 0 -1 0 0
820 Eu149[496.386]        1000631491 1 100 Ion  189 1.38685e+02 0.00000e+00 0 0 0 -1 0 0
821 Eu150                 1000631500 1 100 Ion  189 1.39617e+02 0.00000e+00 0 0 0 -1 0 0
822 Eu150[588.810]        1000631509 1 100 Ion  189 1.39618e+02 0.00000e+00 0 0 0 -1 0 0
823 Eu151                 1000631510 1 100 Ion  189 1.40549e+02 0.00000e+00 0 0 0 -1 0 0
824 Eu151[196.245]        1000631511 1 100 Ion  189 1.40549e+02 0.00000e+00 0 0 0 -1 0 0
825 Eu151[21.541]         1000631519 1 100 Ion  189 1.40549e+02 0.00000e+00 0 0 0 -1 0 0
826 Eu152                 1000631520 1 100 Ion  189 1.41482e+02 0.00000e+00 0 0 0 -1 0 0
827 Eu152[108.115]        1000631529 1 100 Ion  189 1.41482e+02 0.00000e+00 0 0 0 -1 0 0
828 Eu152[286.470]        1000631529 1 100 Ion  189 1.41483e+02 0.00000e+00 0 0 0 -1 0 0
829 Eu152[65.297]         1000631529 1 100 Ion  189 1.41482e+02 0.00000e+00 0 0 0 -1 0 0
830 Eu153                 1000631530 1 100 Ion  189 1.42413e+02 0.00000e+00 0 0 0 -1 0 0
831 Eu153[83.367]         1000631539 1 100 Ion  189 1.42413e+02 0.00000e+00 0 0 0 -1 0 0
832 Eu154                 1000631540 1 100 Ion  189 1.43346e+02 0.00000e+00 0 0 0 -1 0 0
833 Eu154[100.861]        1000631549 1 100 Ion  189 1.43347e+02 0.00000e+00 0 0 0 -1 0 0
834 Eu154[127.430]        1000631549 1 100 Ion  189 1.43347e+02 0.00000e+00 0 0 0 -1 0 0
835 Eu154[68.170]         1000631541 1 100 Ion  189 1.43347e+02 0.00000e+00 0 0 0 -1 0 0
836 Eu154[82.820]         1000631549 1 100 Ion  189 1.43347e+02 0.00000e+00 0 0 0 -1 0 0
837 Eu155                 1000631550 1 100 Ion  189 1.44278e+02 0.00000e+00 0 0 0 -1 0 0
838 Eu155[245.777]        1000631559 1 100 Ion  189 1.44278e+02 0.00000e+00 0 0 0 -1 0 0
839 Eu156                 1000631560 1 100 Ion  189 1.45211e+02 0.00000e+00 0 0 0 -1 0 0
840 Eu157                 1000631570 1 100 Ion  189 1.46143e+02 0.00000e+00 0 0 0 -1 0 0
841 Eu158                 1000631580 1 100 Ion  189 1.47077e+02 0.00000e+00 0 0 0 -1 0 0
842 Eu159                 1000631590 1 100 Ion  189 1.48010e+02 0.00000e+00 0 0 0 -1 0 0
843 Eu160                 1000631600 1 100 Ion  189 1.48944e+02 0.00000e+00 0 0 0 -1 0 0
844 Eu161                 1000631610 1 100 Ion  189 1.49877e+02 0.00000e+00 0 0 0 -1 0 0
845 Eu162                 1000631620 1 100 Ion  189 1.50811e+02 0.00000e+00 0 0 0 -1 0 0
846 Eu163                 1000631630 1 100 Ion  189 1.51745e+02 0.00000e+00 0 0 0 -1 0 0
847 Eu171                 1000631710 1 100 Ion  189 1.59225e+02 0.00000e+00 0 0 0 -1 0 0
848 F13                   1000090130 1 100 Ion  27 1.21631e+01 0.00000e+00 0 0 0 -1 0 0
849 F14                   1000090140 1 100 Ion  27 1.30683e+01 0.00000e+00 0 0 0 -1 0 0
850 F15                   1000090150 1 100 Ion  27 1.39846e+01 0.00000e+00 0 0 0 -1 0 0
851 F16                   1000090160 1 100 Ion  27 1.49100e+01 0.00000e+00 0 0 0 -1 0 0
852 F17                   1000090170 1 100 Ion  27 1.58328e+01 0.00000e+00 0 0 0 -1 0 0
853 F18                   1000090180 1 100 Ion  27 1.67632e+01 0.00000e+00 0 0 0 -1 0 0
854 F18[1121.360]         1000090189 1 100 Ion  27 1.67643e+01 0.00000e+00 0 0 0 -1 0 0
855 F18[1158.577]         1000090189 1 100 Ion  27 1.67643e+01 0.00000e+00 0 0 0 -1 0 0
856 F18[1232.864]         1000090189 1 100 Ion  27 1.67644e+01 0.00000e+00 0 0 0 -1 0 0
857 F18[1259.199]         1000090189 1 100 Ion  27 1.67644e+01 0.00000e+00 0 0 0 -1 0 0
858 F18[1262.012]         1000090189 1 100 Ion  27 1.67644e+01 0.00000e+00 0 0 0 -1 0 0
859 F18[1357.942]         1000090189 1 100 Ion  27 1.67645e+01 0.00000e+00 0 0 0 -1 0 0
860 F19                   1000090190 1 100 Ion  27 1.76923e+01 0.00000e+00 0 0 0 -1 0 0
861 F19[197.143]          1000090199 1 100 Ion  27 1.76925e+01 0.00000e+00 0 0 0 -1 0 0
862 F20                   1000090200 1 100 Ion  27 1.86253e+01 0.00000e+00 0 0 0 -1 0 0
863 F21                   1000090210 1 100 Ion  27 1.95567e+01 0.00000e+00 0 0 0 -1 0 0
864 F21[279.930]          1000090219 1 100 Ion  27 1.95570e+01 0.00000e+00 0 0 0 -1 0 0
865 F22                   1000090220 1 100 Ion  27 2.04911e+01 0.00000e+00 0 0 0 -1 0 0
866 F23                   1000090230 1 100 Ion  27 2.14231e+01 0.00000e+00 0 0 0 -1 0 0
867 F24                   1000090240 1 100 Ion  27 2.23588e+01 0.00000e+00 0 0 0 -1 0 0
868 F25                   1000090250 1 100 Ion  27 2.32941e+01 0.00000e+00 0 0 0 -1 0 0
869 F26                   1000090260 1 100 Ion  27 2.42329e+01 0.00000e+00 0 0 0 -1 0 0
870 F30                   1000090300 1 100 Ion  27 2.79883e+01 0.00000e+00 0 0 0 -1 0 0
871 Fe49                  1000260490 1 100 Ion  78 4.56052e+01 0.00000e+00 0 0 0 -1 0 0
872 Fe50                  1000260500 1 100 Ion  78 4.65270e+01 0.00000e+00 0 0 0 -1 0 0
873 Fe51                  1000260510 1 100 Ion  78 4.74527e+01 0.00000e+00 0 0 0 -1 0 0
874 Fe51[3589.700]        1000260519 1 100 Ion  78 4.74563e+01 0.00000e+00 0 0 0 -1 0 0
875 Fe51[3719.362]        1000260519 1 100 Ion  78 4.74565e+01 0.00000e+00 0 0 0 -1 0 0
876 Fe52                  1000260520 1 100 Ion  78 4.83761e+01 0.00000e+00 0 0 0 -1 0 0
877 Fe52[6984.147]        1000260529 1 100 Ion  78 4.83831e+01 0.00000e+00 0 0 0 -1 0 0
878 Fe53                  1000260530 1 100 Ion  78 4.93050e+01 0.00000e+00 0 0 0 -1 0 0
879 Fe53[3040.400]        1000260531 1 100 Ion  78 4.93080e+01 0.00000e+00 0 0 0 -1 0 0
880 Fe53[741.110]         1000260539 1 100 Ion  78 4.93057e+01 0.00000e+00 0 0 0 -1 0 0
881 Fe53[774.420]         1000260539 1 100 Ion  78 4.93058e+01 0.00000e+00 0 0 0 -1 0 0
882 Fe54                  1000260540 1 100 Ion  78 5.02312e+01 0.00000e+00 0 0 0 -1 0 0
883 Fe54[2949.200]        1000260549 1 100 Ion  78 5.02341e+01 0.00000e+00 0 0 0 -1 0 0
884 Fe54[6527.100]        1000260549 1 100 Ion  78 5.02377e+01 0.00000e+00 0 0 0 -1 0 0
885 Fe55                  1000260550 1 100 Ion  78 5.11614e+01 0.00000e+00 0 0 0 -1 0 0
886 Fe56                  1000260560 1 100 Ion  78 5.20898e+01 0.00000e+00 0 0 0 -1 0 0
887 Fe57                  1000260570 1 100 Ion  78 5.30217e+01 0.00000e+00 0 0 0 -1 0 0
888 Fe57[136.474]         1000260579 1 100 Ion  78 5.30219e+01 0.00000e+00 0 0 0 -1 0 0
889 Fe57[14.413]          1000260579 1 100 Ion  78 5.30217e+01 0.00000e+00 0 0 0 -1 0 0
890 Fe58                  1000260580 1 100 Ion  78 5.39512e+01 0.00000e+00 0 0 0 -1 0 0
891 Fe59                  1000260590 1 100 Ion  78 5.48842e+01 0.00000e+00 0 0 0 -1 0 0
892 Fe60                  1000260600 1 100 Ion  78 5.58150e+01 0.00000e+00 0 0 0 -1 0 0
893 Fe61                  1000260610 1 100 Ion  78 5.67490e+01 0.00000e+00 0 0 0 -1 0 0
894 Fe61[861.000]         1000260619 1 100 Ion  78 5.67498e+01 0.00000e+00 0 0 0 -1 0 0
895 Fe62                  1000260620 1 100 Ion  78 5.76805e+01 0.00000e+00 0 0 0 -1 0 0
896 Fe63                  1000260630 1 100 Ion  78 5.86152e+01 0.00000e+00 0 0 0 -1 0 0
897 Fe64                  1000260640 1 100 Ion  78 5.95474e+01 0.00000e+00 0 0 0 -1 0 0
898 Fe65                  1000260650 1 100 Ion  78 6.04826e+01 0.00000e+00 0 0 0 -1 0 0
899 Fe65[402.000]         1000260651 1 100 Ion  78 6.04830e+01 0.00000e+00 0 0 0 -1 0 0
900 Fe72                  1000260720 1 100 Ion  78 6.70262e+01 0.00000e+00 0 0 0 -1 0 0
901 Ga64[170.950]         1000310649 1 100 Ion  93 5.95412e+01 0.00000e+00 0 0 0 -1 0 0
902 Ga65                  1000310650 1 100 Ion  93 6.04687e+01 0.00000e+00 0 0 0 -1 0 0
903 Ga66                  1000310660 1 100 Ion  93 6.13991e+01 0.00000e+00 0 0 0 -1 0 0
904 Ga66[2652.990]        1000310669 1 100 Ion  93 6.14017e+01 0.00000e+00 0 0 0 -1 0 0
905 Ga67                  1000310670 1 100 Ion  93 6.23274e+01 0.00000e+00 0 0 0 -1 0 0
906 Ga68                  1000310680 1 100 Ion  93 6.32587e+01 0.00000e+00 0 0 0 -1 0 0
907 Ga68[1103.520]        1000310689 1 100 Ion  93 6.32598e+01 0.00000e+00 0 0 0 -1 0 0
908 Ga68[2443.940]        1000310689 1 100 Ion  93 6.32612e+01 0.00000e+00 0 0 0 -1 0 0
909 Ga68[3118.269]        1000310689 1 100 Ion  93 6.32618e+01 0.00000e+00 0 0 0 -1 0 0
910 Ga68[3761.484]        1000310689 1 100 Ion  93 6.32625e+01 0.00000e+00 0 0 0 -1 0 0
911 Ga68[3965.010]        1000310689 1 100 Ion  93 6.32627e+01 0.00000e+00 0 0 0 -1 0 0
912 Ga69                  1000310690 1 100 Ion  93 6.41880e+01 0.00000e+00 0 0 0 -1 0 0
913 Ga70                  1000310700 1 100 Ion  93 6.51199e+01 0.00000e+00 0 0 0 -1 0 0
914 Ga70[2886.400]        1000310709 1 100 Ion  93 6.51228e+01 0.00000e+00 0 0 0 -1 0 0
915 Ga70[508.200]         1000310709 1 100 Ion  93 6.51204e+01 0.00000e+00 0 0 0 -1 0 0
916 Ga70[690.900]         1000310709 1 100 Ion  93 6.51206e+01 0.00000e+00 0 0 0 -1 0 0
917 Ga71                  1000310710 1 100 Ion  93 6.60501e+01 0.00000e+00 0 0 0 -1 0 0
918 Ga72                  1000310720 1 100 Ion  93 6.69832e+01 0.00000e+00 0 0 0 -1 0 0
919 Ga72[16.440]          1000310729 1 100 Ion  93 6.69832e+01 0.00000e+00 0 0 0 -1 0 0
920 Ga73                  1000310730 1 100 Ion  93 6.79136e+01 0.00000e+00 0 0 0 -1 0 0
921 Ga74                  1000310740 1 100 Ion  93 6.88467e+01 0.00000e+00 0 0 0 -1 0 0
922 Ga74[59.571]          1000310741 1 100 Ion  93 6.88468e+01 0.00000e+00 0 0 0 -1 0 0
923 Ga75                  1000310750 1 100 Ion  93 6.97778e+01 0.00000e+00 0 0 0 -1 0 0
924 Ga75[228.640]         1000310759 1 100 Ion  93 6.97780e+01 0.00000e+00 0 0 0 -1 0 0
925 Ga76                  1000310760 1 100 Ion  93 7.07115e+01 0.00000e+00 0 0 0 -1 0 0
926 Ga77                  1000310770 1 100 Ion  93 7.16433e+01 0.00000e+00 0 0 0 -1 0 0
927 Ga78                  1000310780 1 100 Ion  93 7.25770e+01 0.00000e+00 0 0 0 -1 0 0
928 Ga80                  1000310800 1 100 Ion  93 7.44445e+01 0.00000e+00 0 0 0 -1 0 0
929 Ga81                  1000310810 1 100 Ion  93 7.53776e+01 0.00000e+00 0 0 0 -1 0 0
930 Gd137                 1000641370 1 100 Ion  192 1.27531e+02 0.00000e+00 0 0 0 -1 0 0
931 Gd138                 1000641380 1 100 Ion  192 1.28458e+02 0.00000e+00 0 0 0 -1 0 0
932 Gd139                 1000641390 1 100 Ion  192 1.29388e+02 0.00000e+00 0 0 0 -1 0 0
933 Gd140                 1000641400 1 100 Ion  192 1.30315e+02 0.00000e+00 0 0 0 -1 0 0
934 Gd141                 1000641410 1 100 Ion  192 1.31245e+02 0.00000e+00 0 0 0 -1 0 0
935 Gd141[377.760]        1000641411 1 100 Ion  192 1.31245e+02 0.00000e+00 0 0 0 -1 0 0
936 Gd142                 1000641420 1 100 Ion  192 1.32173e+02 0.00000e+00 0 0 0 -1 0 0
937 Gd143                 1000641430 1 100 Ion  192 1.33103e+02 0.00000e+00 0 0 0 -1 0 0
938 Gd144                 1000641440 1 100 Ion  192 1.34031e+02 0.00000e+00 0 0 0 -1 0 0
939 Gd144[2471.600]       1000641449 1 100 Ion  192 1.34033e+02 0.00000e+00 0 0 0 -1 0 0
940 Gd144[3433.100]       1000641449 1 100 Ion  192 1.34034e+02 0.00000e+00 0 0 0 -1 0 0
941 Gd145                 1000641450 1 100 Ion  192 1.34961e+02 0.00000e+00 0 0 0 -1 0 0
942 Gd145[749.100]        1000641451 1 100 Ion  192 1.34962e+02 0.00000e+00 0 0 0 -1 0 0
943 Gd146                 1000641460 1 100 Ion  192 1.35890e+02 0.00000e+00 0 0 0 -1 0 0
944 Gd146[1579.310]       1000641469 1 100 Ion  192 1.35891e+02 0.00000e+00 0 0 0 -1 0 0
945 Gd146[2981.930]       1000641469 1 100 Ion  192 1.35893e+02 0.00000e+00 0 0 0 -1 0 0
946 Gd146[8894.472]       1000641469 1 100 Ion  192 1.35899e+02 0.00000e+00 0 0 0 -1 0 0
947 Gd146[8914.900]       1000641469 1 100 Ion  192 1.35899e+02 0.00000e+00 0 0 0 -1 0 0
948 Gd147                 1000641470 1 100 Ion  192 1.36822e+02 0.00000e+00 0 0 0 -1 0 0
949 Gd147[2760.500]       1000641479 1 100 Ion  192 1.36825e+02 0.00000e+00 0 0 0 -1 0 0
950 Gd147[3581.900]       1000641479 1 100 Ion  192 1.36825e+02 0.00000e+00 0 0 0 -1 0 0
951 Gd147[997.100]        1000641479 1 100 Ion  192 1.36823e+02 0.00000e+00 0 0 0 -1 0 0
952 Gd148                 1000641480 1 100 Ion  192 1.37752e+02 0.00000e+00 0 0 0 -1 0 0
953 Gd148[2694.670]       1000641489 1 100 Ion  192 1.37755e+02 0.00000e+00 0 0 0 -1 0 0
954 Gd148[6776.735]       1000641489 1 100 Ion  192 1.37759e+02 0.00000e+00 0 0 0 -1 0 0
955 Gd148[6834.500]       1000641489 1 100 Ion  192 1.37759e+02 0.00000e+00 0 0 0 -1 0 0
956 Gd149                 1000641490 1 100 Ion  192 1.38685e+02 0.00000e+00 0 0 0 -1 0 0
957 Gd149[164.988]        1000641499 1 100 Ion  192 1.38685e+02 0.00000e+00 0 0 0 -1 0 0
958 Gd149[3631.900]       1000641499 1 100 Ion  192 1.38689e+02 0.00000e+00 0 0 0 -1 0 0
959 Gd149[6656.400]       1000641499 1 100 Ion  192 1.38692e+02 0.00000e+00 0 0 0 -1 0 0
960 Gd150                 1000641500 1 100 Ion  192 1.39616e+02 0.00000e+00 0 0 0 -1 0 0
961 Gd151                 1000641510 1 100 Ion  192 1.40549e+02 0.00000e+00 0 0 0 -1 0 0
962 Gd151[108.094]        1000641519 1 100 Ion  192 1.40549e+02 0.00000e+00 0 0 0 -1 0 0
963 Gd152                 1000641520 1 100 Ion  192 1.41480e+02 0.00000e+00 0 0 0 -1 0 0
964 Gd153                 1000641530 1 100 Ion  192 1.42413e+02 0.00000e+00 0 0 0 -1 0 0
965 Gd153[41.557]         1000641539 1 100 Ion  192 1.42413e+02 0.00000e+00 0 0 0 -1 0 0
966 Gd154                 1000641540 1 100 Ion  192 1.43344e+02 0.00000e+00 0 0 0 -1 0 0
967 Gd154[123.071]        1000641549 1 100 Ion  192 1.43344e+02 0.00000e+00 0 0 0 -1 0 0
968 Gd154[2137.480]       1000641549 1 100 Ion  192 1.43346e+02 0.00000e+00 0 0 0 -1 0 0
969 Gd155                 1000641550 1 100 Ion  192 1.44277e+02 0.00000e+00 0 0 0 -1 0 0
970 Gd155[121.050]        1000641551 1 100 Ion  192 1.44277e+02 0.00000e+00 0 0 0 -1 0 0
971 Gd155[86.547]         1000641559 1 100 Ion  192 1.44277e+02 0.00000e+00 0 0 0 -1 0 0
972 Gd156                 1000641560 1 100 Ion  192 1.45208e+02 0.00000e+00 0 0 0 -1 0 0
973 Gd156[88.970]         1000641569 1 100 Ion  192 1.45208e+02 0.00000e+00 0 0 0 -1 0 0
974 Gd157                 1000641570 1 100 Ion  192 1.46141e+02 0.00000e+00 0 0 0 -1 0 0
975 Gd157[63.917]         1000641579 1 100 Ion  192 1.46141e+02 0.00000e+00 0 0 0 -1 0 0
976 Gd158                 1000641580 1 100 Ion  192 1.47073e+02 0.00000e+00 0 0 0 -1 0 0
977 Gd158[79.514]         1000641589 1 100 Ion  192 1.47073e+02 0.00000e+00 0 0 0 -1 0 0
978 Gd159                 1000641590 1 100 Ion  192 1.48007e+02 0.00000e+00 0 0 0 -1 0 0
979 Gd160                 1000641600 1 100 Ion  192 1.48939e+02 0.00000e+00 0 0 0 -1 0 0
980 Gd160[75.260]         1000641609 1 100 Ion  192 1.48939e+02 0.00000e+00 0 0 0 -1 0 0
981 Gd161                 1000641610 1 100 Ion  192 1.49873e+02 0.00000e+00 0 0 0 -1 0 0
982 Gd162                 1000641620 1 100 Ion  192 1.50805e+02 0.00000e+00 0 0 0 -1 0 0
983 Gd164                 1000641640 1 100 Ion  192 1.52673e+02 0.00000e+00 0 0 0 -1 0 0
984 Gd170                 1000641700 1 100 Ion  192 1.58280e+02 0.00000e+00 0 0 0 -1 0 0
985 Ge66                  1000320660 1 100 Ion  96 6.14007e+01 0.00000e+00 0 0 0 -1 0 0
986 Ge67                  1000320670 1 100 Ion  96 6.23311e+01 0.00000e+00 0 0 0 -1 0 0
987 Ge68                  1000320680 1 100 Ion  96 6.32583e+01 0.00000e+00 0 0 0 -1 0 0
